id,title,subtitle,intro,poster,pubdate,url,rating,star,star_time
3061447457,最重要的事，只有一件,[美] 加里·凯勒 [美]杰伊·帕帕森 / 2015 / 中信出版社,"本书曾持续稳居亚马逊总榜第一！
本书被评为“2015年最佳读物”！
每个人都向往成功、幸福的人生，但我们往往被一些看似真切的谎言所误导，比如：
每件事都很重要，你可以同时处理多件事，你应该过上有规律的生活，达到工作与生活之间的平衡等等。其实，这些想法只会让我们离成功越来越远。加里•凯勒在超级畅销书《最重要的事，只有一件》中告诉我们：尽量缩小目标，专注于当下那一件最重要的事，就能够获得成功高效的生活。",https://img9.doubanio.com/view/subject/l/public/s28348170.jpg,2015-11,https://book.douban.com/subject/26656532/,7.4,3.5,2021-10-05 05:12:07
3061443328,献给阿尔吉侬的花束,[美] 丹尼尔·凯斯 / 2015 / 广西师范大学出版社,声称能改造智能的科学实验在白老鼠阿尔吉侬身上获得了突破性的进展，下一步急需进行人体实验。个性和善、学习态度积极的心智障碍者查理·高登成为最佳人选。手术成功后，查理的智商从68跃升为185，然而那些从未有过的情绪和记忆也逐渐浮现。,https://img9.doubanio.com/view/subject/l/public/s28050760.jpg,2015-4,https://book.douban.com/subject/26362836/,9.1,4.5,2021-10-05 04:46:29
3058446627,遗愿清单,纪慈恩 / 2018 / 长江文艺出版社,"本书为作者10年2700小时临终关怀工作的结晶，记录了她的所见所闻所感。
图书分为三个部分，靠前部分是纪慈恩在临终关怀医院的工作手记，记录了十二位临终者的人生故事。
第二部分是作者个人的人生经历，以及对生命的思考。
第三部分是人生整理手册，涵盖了对患者、家属、普通人、想做志愿者的人的忠告与建议。",https://img9.doubanio.com/view/subject/l/public/s34073085.jpg,2018-4,https://book.douban.com/subject/30210935/,7.8,4,2021-10-03 06:34:21
3055684145,第二座山,[美] 戴维·布鲁克斯 / 2020 / 中信出版社,"戴维•布鲁克斯在本书中用令人意想不到的角度深入剖析我们的日常生活。作者提出了“双峰模式”，我们每个人都在攀登人生的两座山。如果说第一座山是关乎构建自我和定义自我的，那么第二座山则是关乎摆脱自我和舍弃自我的。如果说第一座山是关乎获取的，那么第二座山则是关乎奉献的。如果第一座山是精英式的独自攀登，那第二座山则是置身于有需要的人之间，并与他们手携手同行。
作者认为，如何判断你是处在第一座山还是第二座山的关键是，你的终极诉求何在？是外在之物，还是自身名利？攀登第二座山的方式，不同于攀登第一座山的方式。征服第一座山后，辨认第二座山的峰顶，然后朝它前进。你已被你的第二座山征服了。你屈服于某些召唤，你竭尽所能，回应召唤，解决面临的问题或不公正。在第一座山上，你雄心勃勃，高瞻远瞩。到第二座山上时，你已倾向于亲密、无私和奉献。第二座山上的人，过着更宏大的生活，激活了内心深处，并承担了更广泛的责任。
作者基于此，提出了本书的两个目的，以期能为读者有更多的帮助。
第一个目的是展示个人是如何从第一座山转进到第二座山的，并详尽、细致地逐步展示更深刻、更快乐的生活。包括我们应该怎样超越自我，并致力于更伟大的事业。
第二个目的是展示社会是如何从第一座山转进到第二座山的。我们的社会正遭受着一场团结危机。我们生活在一种个人主义的文化之中。自我与社会、个人与群体之间总是存在着紧张的关系。我们能做的是重新寻求平衡，建立一种文化，并引导人们走向自我价值的实现与承诺。",https://img9.doubanio.com/view/subject/l/public/s33747720.jpg,2020-10-31,https://book.douban.com/subject/35048531/,7.1,3.5,2021-10-01 08:01:54
3039660324,论幸福生活,[古罗马] 塞涅卡（Lucius Annaeus Seneca） / 2015 / 译林出版社,"【古罗马哲学家塞涅卡名篇，以斯多葛学派的智慧治愈焦虑，抚慰人心】
本书为塞涅卡的名篇欣赏，收录了八篇劝导性的文章，分别写给友人、兄弟、母亲，以及尼禄皇帝，主题涉及愤怒、悲伤、欢乐和恐惧等人类情感，表达了斯多葛派智者勇于直面人生短暂和命运无常的生活态度。塞涅卡极善于谈心，每篇从对方的处境出发，娓娓道来，层层深入，令人心胸豁然开朗，对于幸福生活的含义有更为透彻的认识。",https://img9.doubanio.com/view/subject/l/public/s28299559.jpg,2015-10,https://book.douban.com/subject/26614228/,7.7,4,2021-09-25 06:14:49
3048832303,生活的艺术,爱比克泰德 / 2005 / 中国发展出版社,《生活的艺术》以格言体汇集了他一生的思想精华，以精辟而又通俗的语言，向人们传授生活的真谛和幸福的真义。书中处处闪烁着作者独到的智慧，相信这本小册子能让读者在当今这个混沌的环境中找到正确的生活秩序。爱比克泰德，一位介于古希腊古典哲学与基督教哲学之间的过渡性人物，一位身为奴隶后在亚里士多德影响下成为斯多葛学派的重要代表人物，一位对圣奥古斯丁产生过重要影响、并经由这位坎特布雷首位总主教将自己的许多思想渗透到基督教义中的哲人，一位让马库斯·奥勒留钦佩有加、并深深影响过这位古罗马国王创作出名著《沉思录》的教书匠，一生倡导依照自然律生活，即依照自然秩序过一种自制的生活。他训导人们追求理想的幸福，崇尚真正的自由。朴实地为家庭和社会服务，而非去操纵自然或控制人类。他将这种学说发展成一门指引生活的哲学。,https://img9.doubanio.com/view/subject/l/public/s26691695.jpg,2005-7,https://book.douban.com/subject/1410399/,9,4.5,2021-09-25 06:10:29
3018319487,Ancient Philosophy,Julia Annas / 2000 / Oxford Paperbacks,"The tradition of ancient philosophy is a long, rich and varied one, in which a constant note is that of discussion and argument. This book introduces readers to some ancient debates to engage with the ancient developments of some themes. Getting away from the presentation of ancient philosophy as a succession of Great Thinkers, the book gives readers a sense of the freshness and liveliness of ancient philosophy, and of its wide variety of themes and styles.",https://img9.doubanio.com/view/subject/l/public/s4564528.jpg,2000-10-12,https://book.douban.com/subject/1354367/,8.2,4,2021-09-23 13:48:23
3045900867,医生的修炼,[美]阿图·葛文德 / 2015 / 浙江人民出版社,"新手医生阿图满怀抱负进入梦想中的白色巨塔，他将遇到哪些意想不到的试炼？硬着头皮第一次拿起手术刀的他，将如何处理突如其来的变故？在错误切开病人气管的时候，他如何面对从手边一丝丝逝去的生命？在“成功是常态，失败就是一条人命”的职业生涯中，在每一个或者温暖或惊悚的病例故事背后，都是生与死的殊死较量。
本书精选了14个主题，从不同侧面展现了医生所面对的世界的不确定性，和做抉择时需要考虑的复杂因素。一个个医学现象背后，是外科医生群体的自我审视与修炼。
适合医疗界人士、政策制定者和普通大众阅读。",https://img9.doubanio.com/view/subject/l/public/s28283450.jpg,2015-8,https://book.douban.com/subject/26579966/,8.6,4.5,2021-09-22 13:20:43
3034007352,大崩溃,都梁 / 2017 / 北京联合出版公司,"1944年，抗日战争进入最艰难的一年，日军发动了“一号计划”，豫中大战爆发，在日军的猛烈攻势下，国军节节败退，溃不成军，司令官蒋鼎文、汤恩伯抛下数万大军，狼狈而逃。最终，日军连下郑州、许昌、洛阳等数城，直取长沙、衡阳，意图打通大陆交通线，直逼重庆，兵锋所到之处，遍地狼烟。
随着战事推进，日军开始进攻衡阳城，国民党第10军驻守在此，大战爆发，持续四十余天，为抗战以来最为惨烈的攻防战，身为士兵的佟满堂兄弟、督战官蔡继刚、飞行员蔡继恒等人的命运因这场战事而被捆绑在一起……",https://img9.doubanio.com/view/subject/l/public/s29574911.jpg,2017-9,https://book.douban.com/subject/27167481/,8.4,4,2021-09-17 03:07:06
3032158362,荣宝斋,都梁 / 2017 / 北京联合出版公司,《荣宝斋》讲述的是一个关于“家族奋斗”的故事。濒临破产的荣宝斋得以延续到今天，靠的是几代人的努力。在这本书里，作者从老东家张仰山开始，缓缓讲述了荣宝斋三代人的百年往事。这其中有同行的争斗，有战争的影响，有传奇的经历，也有店铺的经营与管理。一家老店，两幅字画，百年风云，终成一品名斋。祖宗蒙荫，义仆辅佐，宽厚公平，才创商业传奇。三代人运用智慧和勇气延续了荣宝斋的生命。,https://img9.doubanio.com/view/subject/l/public/s29574896.jpg,2017-9,https://book.douban.com/subject/27167451/,6.1,3,2021-09-11 22:08:25
3022202609,人生有何意义,胡适 / 2013 / 九州出版社,"《人生有何意义》内容简介：“人生有何意义？”其实这个问题是容易解答的。人生的意义全是各人自己寻出来，造出来的：高尚，卑劣，清贵，污浊，有用，无用，……全靠自己的作为。生命本身不过是一件生物学的事实，有什么意义可说？生一个人与一只猫，一只狗，有什么分别？人生的意义不在于何以有生，而在于自己怎么生活。你若情愿把这六尺之躯葬送在白昼作梦之上，那就是你这一生的意义。你若发愤振作起来，决心去寻求生命的意义，去创造自己的生命的意义，那么，你活一日便有一日的意义，作一事便添一事的意义，生命无穷，生命的意义也无穷了。
总之，生命本没有意义，你要能给他什么意义，他就有什么意义。与其终日冥想人生有何意义，不如试用此生作点有意义的事？……——胡适",https://img9.doubanio.com/view/subject/l/public/s29258027.jpg,2013-1,https://book.douban.com/subject/19956259/,8,4,2021-09-10 01:39:23
3019616348,Cockfight,María Fernanda Ampuero / 2020 / The Feminist Press at CUNY,,https://img9.doubanio.com/view/subject/l/public/s33981510.jpg,2020-5,https://book.douban.com/subject/35579284/,0,0,2021-09-10 01:38:47
3032158058,狼烟北平,都梁 / 2017 / 北京联合出版公司,都梁“家国五部曲”之《狼烟北平》讲述的是一个关于“战争与人性”的故事。北京城沦陷了，日、伪、国、共，四方角逐，狼烟北平，浮生百绘。各色人物却忙着为自己争取利益，麻木的国民亦在苦难与矛盾中挣扎，所有人以各自的方式见证着一国之盛衰兴亡。家国天下，烟火人间，斜阳里叹一片苍凉。无论如何，战争放大了人性的光辉和卑劣。,https://img9.doubanio.com/view/subject/l/public/s29626975.jpg,2017-9,https://book.douban.com/subject/27171446/,7.9,4,2021-09-10 01:37:26
3030355465,The Hill We Climb,Amanda Gorman Oprah Winfrey / 2021 / Viking Books,"Amanda Gorman’s powerful and historic poem “The Hill We Climb,” read at President Joe Biden’s inauguration, is now available as a collectible gift edition.
“Stunning.” —CNN
“Dynamic.” —NPR
“Deeply rousing and uplifting.” —Vogue
On January 20, 2021, Amanda Gorman became the sixth and youngest poet to deliver a poetry reading at a presidential inauguration. Taking the stage after the 46th president of the United States, Joe Biden, Gorman captivated the nation and brought hope to viewers around the globe. Her poem “The Hill We Climb: An Inaugural Poem for the Country” can now be cherished in this special gift edition. Including an enduring foreword by Oprah Winfrey, this keepsake celebrates the promise of America and affirms the power of poetry.",https://img9.doubanio.com/view/subject/l/public/s33865199.jpg,2021-3-30,https://book.douban.com/subject/35419494/,0,0,2021-09-08 09:25:25
3020931696,如何度过一天24小时,（英）阿诺德・贝内特 / 2002 / 中国发展出版社,,https://img9.doubanio.com/view/subject/l/public/s1024086.jpg,2002-06,https://book.douban.com/subject/1033337/,7.9,4,2021-08-31 04:42:11
3018319737,血色浪漫,都梁 / 2017 / 北京联合出版公司,《血色浪漫》讲述的是一个关于“命运”的故事。这是时代洪流下一代人不由自主的残酷青春，他们当顽主“拔份儿”，上山下乡，参军转业，下海经商，几经沉浮，却在同一个时代背景下活出了不同的悲喜。这是他们阳光灿烂的日子，他们的浪漫在血色昏黄中弥漫成昨日的记忆，我们的心情在他们的故事中随之波动，却发现，青春不过是一场绽放到极点却结束得太仓促的事。钟跃民、袁军、张海洋、李奎勇……“文革”以前，他们只是一群普普通通的中学生，“文革”开始了，他们的命运也随之改变……,https://img9.doubanio.com/view/subject/l/public/s33464361.jpg,2017-9-1,https://book.douban.com/subject/27595707/,8.4,4,2021-08-30 13:03:18
3015492216,亮剑,都梁 / 2017 / 北京联合出版公司,李云龙是一个叱咤风云、百战沙场的职业军人，是一个一生都在血与火中搏斗的名将。他的人生信条是：面对强大的对手，明知不敌，也要毅然亮剑，即使倒下，也要成为一座山、一道岭。在战争与和平的时空转换中，他的人生注定要成为一个传奇。,https://img9.doubanio.com/view/subject/l/public/s29949914.jpg,2017-9-1,https://book.douban.com/subject/27167368/,9.2,4.5,2021-08-28 07:55:54
3011229816,活出生命的意义,[奥] 维克多·弗兰克 / 2010 / 华夏出版社,著名心理学家弗兰克尔是20世纪的一个奇迹。纳粹时期，作为犹太人，他的全家都被关进了奥斯威辛集中营，他的父母、妻子、哥哥，全都死于毒气室中，只有他和妹妹幸存。弗兰克尔不但超越了这炼狱般的痛苦，更将自己的经验与学术结合，开创了意义疗法，替人们找到绝处再生的意义，也留下了人性 史上最富光彩的见证。弗兰克尔一生对生命充满了极大的热情，67岁仍开始学习驾驶飞机，并在几个月后领到驾照。一直到80岁还登上了阿尔卑斯山。这《活出生命的意义》曾经感动千千万万的人，它被美国国会图书馆评选为具有影响力的十本著作之一。到今天，这部作品销售已达1200万册，被翻译成24种语言。他并不是当年集中营里被编号为119104的待决囚徒，而是让人的可能性得以扩大的圣者。,https://img9.doubanio.com/view/subject/l/public/s6235123.jpg,2010-6,https://book.douban.com/subject/5330333/,8.6,4.5,2021-08-24 16:24:28
3001944583,哲学，为人生烦恼找答案,【韩】黄珍奎 著 / 2020 / 中国友谊出版公司,"人生中有许多烦恼却怎样都找不到答案?
常常为生活中的琐事感到困扰?
回顾伤痕累累的过往，有没有哪些伤口是你拼命想要愈合的?
不论是在面对工作、人际关系、家庭甚至梦想时，人人都想要拥有幸福的人生，为此用尽各种方式却左支右绌、进退两难……本书将揭示以概念解决人生烦恼的哲学正确使用法。",https://img9.doubanio.com/view/subject/l/public/s33771846.jpg,2020-10,https://book.douban.com/subject/35218395/,8.7,4.5,2021-08-23 16:30:35
2970647857,蒋勋说红楼梦,蒋勋 / 2012 / 上海三联书店,《蒋勋说红楼梦(典藏版)(套装共8册)》是台湾美学大家蒋勋先生倾注长达半个世纪反复阅读《红楼梦》数十多遍后的心血之作，可谓品读最到位、讲解最感人的《红楼梦》赏析书。也是蒋勋先生密藏多年以后，首次和读者分享共读《红楼梦》，并以独特的青春视角、脱离考据之后的纯文学角度解读《红楼梦》，这里没有“红学”的考据，只有迷人的小说本身！通过阅读《蒋勋说红楼梦(典藏版)(套装共8册)》，我们会发现作者在《红楼梦》和读者的人生间架设了一条通道，跟着蒋勋读《红楼梦》，其实也是在阅读自己的一生，《红楼梦》的每个角落也有我们自己的身影在其中。,https://img9.doubanio.com/view/subject/l/public/s24402772.jpg,2012-7,https://book.douban.com/subject/10956248/,9,4.5,2021-08-17 00:04:30
2958236467,Never Split the Difference,Chris Voss Tahl Raz / 2016 / HarperBusiness,"A former international hostage negotiator for the FBI offers a new, field-tested approach to high-stakes negotiations—whether in the boardroom or at home.
After a stint policing the rough streets of Kansas City, Missouri, Chris Voss joined the FBI, where his career as a hostage negotiator brought him face-to-face with a range of criminals, including bank robbers and terrorists. Reaching the pinnacle of his profession, he became the FBI’s lead international kidnapping negotiator. Never Split the Difference takes you inside the world of high-stakes negotiations and into Voss’s head, revealing the skills that helped him and his colleagues succeed where it mattered most: saving lives. In this practical guide, he shares the nine effective principles—counterintuitive tactics and strategies—you too can use to become more persuasive in both your professional and personal life.
Life is a series of negotiations you should be prepared for: buying a car, negotiating a salary, buying a home, renegotiating rent, deliberating with your partner. Taking emotional intelligence and intuition to the next level, Never Split the Difference gives you the competitive edge in any discussion.",https://img9.doubanio.com/view/subject/l/public/s28377650.jpg,2016-5-17,https://book.douban.com/subject/26702646/,8.9,4.5,2021-08-04 13:49:02
2970739941,Lives of the Stoics,Ryan Holiday Stephen Hanselman / 2020 / Profile Books,,https://img9.doubanio.com/view/subject/l/public/s33746987.jpg,2020-9-29,https://book.douban.com/subject/35236938/,0,0,2021-08-03 00:46:29
2963770567,卡片笔记写作法,[德] 申克·阿伦斯 / 2021 / 人民邮电出版社,"轻松写就58本书和上百篇论文的卡片盒笔记写作法！

德国著名学者卢曼基于学习心理学的洞察，借鉴久经考验的笔记技术，使用卡片盒笔记写作法，积累了 9万张知识卡片，一生中写了 58本书和上百篇论文。

本书是该系统的第一本中文综合指南和说明，本书分为三个部分，第一个部分从写作知识、写作准备、写作能力和注意事项四个角度概述写作的基本问题；第二部分总结了有效写作的四个原则；第三部分是成功写作的六个步骤。详细解释了卡片盒笔记写作法的工作原理和具体写作方法，这一方法可以帮助我们将精力集中在真正重要的事情上——思考、理解和提出新的写作思路，而不用将时间浪费在寻找笔记、资料或参考文献上。
无论你喜欢用笔和纸，还是喜欢在Windows、Mac或Linux上做笔记都没关系，这个方法都能够轻松应用。
	德国的卢曼被称为“当代黑格尔”，是马克思和韦伯之后，百年一遇的具备天才卓识的大师。作为20世纪社会理论界的一颗明星，卢曼以其辉煌作品的灿烂光芒，照耀着整个20世纪下半叶西方当代社会理论的发展进程。他的写作方式别具一格，37岁才投身学术界，并只用了一年时间就获得了在德国很难获得的博士学位。他生前发表了58本书，及数百篇文章，不仅高产，而且《社会的社会》、《社会的艺术》等都成为影响深远的新经典。在本书中详细公开他成就背后的秘密——卡片笔记写作法，即使普通人不一定能够著作等身，但一定不再为写作发愁。
	从根本上改变写作难，学会卢曼的卡片笔记写作法，将会发现无论是写论文、还是写书都不再是不可能实现的任务。传统先定写作目标和计划，自上而下地写，所以会感觉被逼无奈、事倍功半，而卡片笔记法是从平日就已经在构建自己的知识库，等有灵感的时候，才提取储备的知识，所以写起来兴致盎然。
	本书的作者借鉴了卢曼的卡片笔记写作法，所以这本书也算是一个学习成果，每个见解都综合了许多商业、心理学的相关研究，不仅提高了写作技能，也全面提升学习技能。英文版豆瓣评分8.8，想读近3000人，受欢迎程度可见一斑。
2020年，有两件事情深刻影响了我。阅读本书的英文版，便是其中的一件。多少年记笔记过程中的痛点，都被这本书娓娓道来，并且采用了令人信服、可执行的方法来破解。笔记不再是那“被忘却的纪念”，而是构成了一张硕大的思维之网，可以找到，可以积累，可以偶遇。这种方法升级的快感，我已经多年没有体会到了。感谢译者陈琳将本书原汁原味地翻译成了中文。让更多读者有机会重新找回记笔记的激情与乐趣。

——王树义，天津师范大学副教授，玉树芝兰公众号主理人
卢曼的“盒中笔记”通常很简短，因为这些只是他庞大繁杂研究中的索引，等需要时，他会借由这些线头进行延伸思考，然后不断链接知识要点，从而形成自己的知识树。你也可以试试。
——姬十三 果壳CEO

很有趣的书，用这个方法可以不断积累笔记，形成终身学习、提高自我的习惯。
——亲子手帐达人、笔记大V温言
每天写6张卡片笔记，一年就可以完成博士论文，你信吗？20世纪最伟大的社会理论学家卢曼教授就是这样做的。这本书详细地介绍了卢曼从阅读到记笔记到写作的整个工作流程及其背后的认知原理。真希望十年前的自己知道这个卡片盒笔记法，强烈推荐每一个学生、科研工作者、作家、终身学习者都阅读这本书并认真地实践它。
——李娟 北京大学博士，加州大学伯克利分校博士后，雪小豹说公众号主理人
卡片写作有很多流派，卢曼卡片盒写作法尤其合适学术写作与信息密度大的写作。本书是国内第一本系统介绍如何将卢曼盒卡片写作法应用到写作中的图书，值得向读者推荐。期待你从此成为一名卡片写作爱好者，享受写作的乐趣。
——阳志平  安人心智董事长，心智工具箱公众号作者
这是一本教会你如何从思考到整理，最后形成个人知识结构过程的书。让信息生长并自然地形成网络，如同人类大脑一样，你会重新认识“笔记”这件事。
——马锐拉，wolai我来笔记  创始人
把《卡片笔记写作法》当作一本写作书籍看，当然不错，但如果把它看作一本思考方法书，可能收获更多。不过，我认为它最有价值的地方在于给我们展示了一种可能性：如何建立一个有生命的组织系统来应对不确定的未来。我从这个视角的阅读中受益良多，相信你也能从这本书中找到自己的乐趣。
--成甲《好好思考》作者",https://img9.doubanio.com/view/subject/l/public/s33927783.jpg,2021-7,https://book.douban.com/subject/35503571/,7.9,4,2021-07-27 22:21:37
2936872245,Feel The Fear And Do It Anyway,Susan Jeffers / 2007 / Hay House UK,,https://img9.doubanio.com/view/subject/l/public/s29916214.jpg,2007-12-27,https://book.douban.com/subject/4371990/,9.4,4.5,2021-07-27 22:21:08
2958223379,我与地坛,史铁生 / 2011 / 人民文学出版社,"《我与地坛》收入《我与地坛》、《记忆与印象》等以记事为主的散文，配少量图片。《我与地坛》由中国当代著名作家史铁生著。是史铁生文学作品中，充满哲思又极为人性化的代表作之一。其前第一段和第二段被纳入人民教育出版社的高一教材中。前两部分注重讲地坛和他与母亲的后悔，对于中学生来说，这是一篇令人反思的优秀文章。
史铁生是当代中国最令人敬佩的作家之一。他的写作与他的生命完全同构在了一起，在自己的“写作之夜”，史铁生用残缺的身体，说出了最为健全而丰满的思想。他体验到的是生命的苦难，表达出的却是存在的明朗和欢乐，他睿智的言辞，照亮的反而是我们日益幽暗的内心。
地坛只是一个载体，而文章的本质却是一个绝望的人寻求希望的过程，以及对母亲的思念。",https://img9.doubanio.com/view/subject/l/public/s4594868.jpg,2011-1-1,https://book.douban.com/subject/5910656/,9.2,4.5,2021-07-19 02:26:27
2943399827,一年顶十年,剽悍一只猫 / 2020 / 北京联合出版公司,"【内容简介】
这是一套完整的个人影响力打造和财富升级的干货指南。全书分为打基础、大升级、终极三项内容主线，共含17个板块内容，每个板块下设10个子项，围绕主题进行阐释。囊括时间、状态、情商、学霸、读书、写作、讲课、牛人；贵人、团队、社群、销售、品牌、冠军、赚钱、写书；终极17项关键词，充分契合当下个人成长及财富升级*需要掌握的核心技能。全书所有内容均是作者自己实际践行后的总结，且经过大量高效社群和读者验证，亲测有效。
加速变化的时代，写给能成事的你！
让自己变得更好，是解决一切问题的关键!
【编辑推荐】
樊登、任泉、冯仑、管清友 倾力推荐。
让自己变得更好，是解决一切问题的关键!
17个战略主题，170篇实战锦囊。
提供一套完整的个人影响力打造和财富升级的干货指南。
语录式文字风格，简洁凝练直接高效。
每一项内容都是作者自己实际践行后的总结，且经过大量高效社群和读者验证，亲测有效。
每章结尾增设全章金句总结＋践行笔记。
记录自己的收获和践行。
随书附赠超值“大礼包”
扫码关注微信号“剽悍一只猫”即可获得神秘惊喜！",https://img9.doubanio.com/view/subject/l/public/s33606302.jpg,2020-4,https://book.douban.com/subject/35003590/,5.9,3,2021-07-18 01:23:24
2948417302,像哲学家一样生活,[美] 威廉· B．欧文 / 2018 / 上海社会科学院出版社,"多数人向往良好的生活，却只有少数人了解它的前提。你的人生也许就差这本哲学书，牛津大学出版社畅销哲学普及读物，不朽经典《沉思录》当下生活践行版。古老的斯多葛智慧赋予你全新的目光，让你重新审视和把握生活，增强行动力，获得内心的愉悦与宁静。
西方哲学不朽名作《沉思录》践行版! 像古罗马人那样高贵地生活！
人生最大的焦虑之一就是：无论我们如何努力，在人生的终点我们都有可能发现自己虚耗了生命。而在《像哲学家一样生活：斯多葛哲学的生活艺术》一书中，作者威廉· 欧文教授运用斯多葛主义哲学深邃的心理探索与有效的实践技巧，为我们描绘了新生命的路线图。
几千年来，世界改变了许多，但人类心灵的变化却非常有限，今日人们饱受各种消极情感之苦，和前人面临一样的羞辱、悲伤、衰老，我们甚至比前人面临更多的焦虑、诱惑、竞争，但我们仍然束手无策。斯多葛哲学是古罗马最流行、最成功的思想流派，作为人类行为敏锐的观察者，他们深谙世事以及人性之幽明，因此斯多葛哲学家们的实践技巧和生活忠告对现代生活有着高度的适用性和神奇的指导性，其生活的艺术能让我们减低焦虑，释怀过去，把心力聚焦于生命中能够控制的事务上；能让我们更好地对付羞辱、悲伤、衰老，坦然地面对声名与诱惑。我们从马可·奥勒留那里学会取舍，从爱比克泰德那里学会从有限的生活中获得更大的满足，当然，这种生活的艺术还能彻底治愈折磨现代人的心理慢性病症——对生活无休无止的不满足感，让我们的心归于从容和安宁。
本书虽是哲学读物，却没有学究气息，没有高言大志，没有玄思幻想，有的是简洁、明晰、流畅。因为建基于博大精深的哲学思想之上，因而它不提供廉价的励志泡沫，而把古圣先贤行之有效的深刻洞见一一呈现。斯多葛哲学家的过人之处正在于，他们不但是深刻的思想家，而且是行之有效的实践者。本书即聚焦于斯多葛哲学的实践方面。阅读《像哲学家一样生活》是一个不断与欣喜相遇的过程，先贤们所提出的疗治之法，简单明了，直击要害，代价微而功效巨，如消极想象、控制的两分法、宿命论等技巧，虽称为技巧，其实植根于深厚的人类心理，一见之下，便豁然开朗、永难忘怀。
《像哲学家一样生活：斯多葛哲学的生活艺术》还能教会读者如何成为自己生命的观察者与哲人。在生命的历程中注意观察并基于观察反思自己，我们就能更好地找到焦虑的源头，避免种种痛苦，真正创造快乐的生命。 你若渴望生活的改变，请拿起这本《像哲学家一样生活》。
大多数哲学作品都将自己的内容定格在其理论介绍上，试图研究学派的逻辑性和实体性，而本书《像哲学家一样生活：斯多葛哲学的生活艺术》则更多地将关注点锁定在斯多葛主义哲学的实践应用上。斯多葛哲学是古罗马最流行、最成功的思想流派，其生活的艺术能让我们减少焦虑，释怀过去，能让我们更好地对付羞辱、悲伤、衰老，坦然地面对声名与财富的诱惑，还能彻底治愈折磨现代人的心理慢性病症——对生活无休无止的不满足感，让我们的内心归于从容和安宁。
斯多葛哲学家的过人之处在于，他们不但是深刻的思想家，而且是行之有效的实践者。本书即聚焦于斯多葛哲学的实践方面，诸如：消极想象（能发生的最坏结果是什么），控制的二分法（论变得无敌），宿命论（放下过去……以及现在），自我否定（论应对快乐的阴暗面），责任（论热爱人类），社会关系（论与人交往），侮辱（论容忍奚落），悲伤（论用理性战胜眼泪），愤怒（论战胜反快乐），个人价值观（论沽名钓誉），老年（论被赶到养老院），死亡（论良好生活的善终）……本书可谓斯多葛哲学不朽巨著《沉思录》的践行版。",https://img9.doubanio.com/view/subject/l/public/s33661556.jpg,2018-1-1,https://book.douban.com/subject/27167270/,8.5,4.5,2021-07-16 06:02:46
2936660582,云边有个小卖部,张嘉佳 / 2018 / 湖南文艺出版社,"云边镇少年刘十三的成长故事。
刘十三自幼与开小卖部的外婆相依为命，努力读书为了离开小镇，追寻远方与梦想。在城市里碰壁受挫的刘十三回到了小镇，与少时玩伴程霜重逢。小镇生活平静却暗潮汹涌，一个孤儿，一场婚礼，一场意外，几乎打破了所有人的生活。
为了完成一个几乎不可能完成的任 务，刘十三拼尽全力，却不知道，生命中更重要的正在离自己而去。
———————
【名家评论】
苏童：南方小城镇的少年时代是我曾经熟悉却已远离的过往，嘉佳用极具时代感的语言和生动的画面感，书写了一个充满江南味道的成长故事。离现实很远，离往事很近。作家总会从自己的经验和记忆出发来构建大厦，也是基于此，我愿意相信这个故事的真诚与坦率，我也相信虚构背后的真实，温柔与善良的底色。 故事里的外婆是让我印象最为深刻的人物，相较于爱情，亲情总是容易被忽略却更震撼人心的部分。一些孤独的人拼凑起暂时的圆满，转瞬之间，永远的离别已经到来。无常与幻灭是写作者最钟爱的主题。在一个轻描淡写的时代里，嘉佳的轻，状如云图，嘉佳的淡，有阳光的色泽与气味。
张大春：通俗的感情难写，再卖力写都有人说你俗。张嘉佳最有意思的是他的脱俗是往俗情里去体会，再透过别有新意的文字，表达出不俗的结果。",https://img9.doubanio.com/view/subject/l/public/s29799055.jpg,2018-7,https://book.douban.com/subject/30254298/,7.5,4,2021-07-03 22:07:00
